Price,Address,Bedrooms,Energy class,Primary energy consumption,Furnished,Terrace,Terrace surface,Surface of the plot,Living room surface,Number of frontages,Construction year,Building condition,Bathrooms,Shower rooms,Office,Toilets,Kitchen type,Heating type,immo_code,postal code
369000.0,Avenue de L'amarante 39,2,D,183,1,0,15,0,40,2,1925,Good,1,1,0,2,USA installed,Gas,10660128,1030
450000.0,BRUGSTRAAT 31  BUS 4,2,C,226,0,0,60,2989,43,4,1986,Good,1,0,0,2,Hyper equipped,Fuel oil,10660127,9500
380000.0,Rue Potaerdenberg 31,1,F,343,0,0,14,227,0,2,1953,To be done up,2,2,1,2,USA installed,0,10547250,1070
244000.0,Rue Louis Chevalier 44/bt1,3,B,Not specified,0,1,0,0,60,0,2023,As new,1,0,0,0,Installed,Gas,9,3
175000.0,Rue Louis Chevalier 44/bt1,2,B,Not specified,0,0,0,0,0,3,2023,As new,1,0,0,2,Installed,0,10660122,7600
193000.0,Rue Louis Chevalier 44/bt1,2,B,Not specified,0,0,0,0,34,3,2023,As new,1,0,0,2,Installed,Gas,9,3
5650000.0,Albert plein 10,6,A,74,0,0,40,561,0,4,2020,As new,3,2,0,3,USA hyper equipped,0,10660118,8300
589000.0,"Prins Boudewijnlaan, 112-114",5,B,187,0,0,34,770,42,2,1977,Good,1,0,1,2,Hyper equipped,Gas,10660103,2520
629000.0,"Prins Boudewijnlaan, 112-114",3,C,240,0,0,30,659,20,4,1986,As new,1,0,0,1,Hyper equipped,Gas,10660101,2630
380000.0,Vorstlaan 292,2,D,193,1,0,46,0,42,2,2012,As new,2,1,0,1,USA hyper equipped,Gas,10660083,1140
660000.0,"Grote steenweg, 511",4,C,217,0,0,30,0,70,3,2005,As new,3,0,0,4,Hyper equipped,Gas,10660075,2610
339000.0,"Grote steenweg, 511",2,D,378,0,0,100,0,47,0,1971,As new,1,0,0,1,USA hyper equipped,Fuel oil,10660074,2100
545000.0,"Grote steenweg, 511",3,C,262,0,1,0,211,0,2,1934,As new,1,0,0,0,USA installed,0,10660073,2600
329000.0,"Capucienenlaan, 1",3,F,522,0,1,0,2106,35,4,1976,Good,1,0,0,0,USA hyper equipped,Electric,9472,20
649000.0,Wichelsesteenweg 109,4,B,163,0,0,73,526,50,3,1962,As new,1,0,0,1,Hyper equipped,0,10660071,9200
1195000.0,Chaussée de Waterloo 1382,4,D,197,0,0,25,1563,55,4,1984,As new,2,2,1,3,Hyper equipped,0,10660054,1180
280000.0,"Av de Tervueren, 37",2,G,419,0,0,4,0,0,2,1965,To renovate,1,0,0,1,Semi equipped,Gas,10660049,1180
160000.0,Rue Louis van Beethoven 25,0,C,112,0,0,0,0,0,0,2017,As new,1,1,0,1,USA installed,Gas,10660048,1070
455000.0,Vrijheid 204,3,B,119,0,1,0,300,33,3,2015,0,1,0,0,2,Installed,Gas,2322,20
1250000.0,Koningsplein 5,5,B,169,0,1,0,3566,40,4,2003,0,2,0,1,0,Hyper equipped,0,10660016,2590
495000.0,"Avenue des Cerisiers, 212",4,C,146,0,0,30,0,38,0,1962,Good,2,1,0,2,Installed,Fuel oil,10659994,1200
425000.0,Avenue Baron Albert d'Huart 130,2,G,673,0,1,0,0,0,2,1969,Good,1,0,0,1,Installed,Gas,10659976,1150
349000.0,Chaussée de Gand 331,3,D,193,0,0,10,0,30,2,1960,Good,1,0,0,2,Installed,Gas,10560948,1030
299000.0,Rue Voot 4,2,D,175,0,0,5,0,32,0,1972,As new,1,0,0,1,Installed,Fuel oil,10659968,1030
359000.0,"Dorpsstraat, 21",3,E,423,0,0,30,414,0,3,1959,Good,1,0,0,1,Installed,Gas,10659967,9170
240000.0,"Dorpsstraat, 21",2,F,590,0,0,24,282,30,3,1972,Good,1,0,0,1,Semi equipped,Fuel oil,9170,20
495000.0,"Dorpsstraat, 21",3,F,655,0,0,58,1450,33,4,1954,To renovate,1,0,0,1,Installed,Fuel oil,10659965,9170
550000.0,Dorpskring 12,3,B,155,0,1,0,344,0,3,1933,As new,1,0,0,2,USA hyper equipped,Gas,3210,20
290000.0,Chaussée de Marche 474,3,E,417,0,0,0,1273,20,4,1960,To renovate,1,1,0,1,USA semi equipped,Gas,10659958,5100
648000.0,Parvis Sainte-Alix 37,4,B,106,0,0,20,162,25,2,2001,As new,2,0,1,3,Hyper equipped,Gas,10659950,1970
390000.0,Rue Hector Denis 47A,1,E,238,0,0,16,0,35,3,1935,Good,1,0,0,1,Installed,Gas,10659947,1050
329000.0,Koning Ridderdijk 11,3,E,418,0,1,0,153,0,0,1930,0,1,0,0,1,Installed,Gas,10659941,8620
185000.0,Koning Ridderdijk 11,0,C,265,1,1,0,0,0,0,2001,0,1,0,0,0,Installed,Electric,10659939,8620
249000.0,Brasemstraat 8,2,A,31,0,0,41,0,0,0,2019,As new,1,0,0,1,Installed,Gas,10659932,2400
298000.0,Bergensesteenweg 273,2,C,242,0,0,0,152,25,0,1930,Just renovated,2,0,0,0,Installed,Gas,10659929,1600
3595000.0,"Mimosastraat, 2",5,B,156,0,0,0,2648,0,0,2010,Good,3,0,0,3,Installed,Gas,10659923,8300
320000.0,Tervuursesteenweg 353,4,F,792,0,0,0,847,0,0,1938,To renovate,1,0,0,1,Installed,Fuel oil,10659913,3211
385000.0,Jan Stasstraat 3,3,D,381,0,0,0,111,0,0,1850,To be done up,1,0,1,2,Installed,Gas,10659899,3000
575000.0,Kerkstraat 56,3,C,251,0,0,0,760,0,0,1988,Just renovated,2,0,0,0,Hyper equipped,Gas,10659897,8420
245000.0,Ieperstraat 134,2,B,103,0,0,0,0,50,0,2018,0,1,0,0,1,Installed,0,10565614,8930
279000.0,Kloosterpoort 20,2,A,45,0,1,0,0,0,0,2016,0,1,0,0,1,Hyper equipped,Gas,10659878,3960
399000.0,Mechelbaan 445,4,C,202,0,0,0,738,0,0,2001,0,1,0,0,2,Installed,Fuel oil,10659872,2235
487000.0,Mechelbaan 445,3,E,492,0,0,0,2647,0,0,1964,0,2,0,0,2,Installed,Fuel oil,10659869,2820
499000.0,Mechelbaan 445,3,D,331,0,1,0,1286,0,0,1934,0,1,0,0,2,Hyper equipped,Gas,10659856,2580
349000.0,Mechelbaan 445,3,B,127,0,1,0,0,0,0,1961,0,1,0,1,1,Installed,Gas,10659853,2100
195000.0,Mechelbaan 445,2,E,409,0,0,0,0,0,0,1961,0,1,0,0,1,Installed,Gas,10659852,2100
198000.0,Mechelbaan 445,2,C,228,0,0,0,0,0,0,1961,0,1,0,0,1,Installed,Gas,10659851,2100
195000.0,Mechelbaan 445,2,F,728,0,0,0,0,0,0,1961,0,1,0,0,1,Installed,Gas,10659850,2100
199000.0,Mechelbaan 445,2,F,532,0,1,0,0,0,0,1957,0,1,0,1,1,Hyper equipped,Gas,10659845,2590
215000.0,Mechelbaan 445,2,C,217,0,1,0,0,0,0,1949,As new,1,0,0,0,Hyper equipped,Gas,10659843,2800
299000.0,Overwinningsstraat 87,4,C,227,0,0,0,326,22,0,1899,As new,1,0,0,2,Installed,Gas,10569559,2830
429000.0,Zandhoef 4,3,F,545,0,0,50,790,30,4,1976,To be done up,1,0,0,2,Hyper equipped,Gas,10659834,2350
269000.0,Gentseweg 556A,2,D,318,0,1,0,1040,0,0,1948,As new,1,0,0,1,Installed,Gas,10659830,8780
619000.0,Kortrijksesteenweg 178,3,A,92,0,1,0,311,16,0,2018,As new,1,0,0,1,Installed,Gas,10659829,9850
359000.0,Torhoutse Steenweg 344,3,B,189,0,0,0,0,0,4,1963,0,0,0,0,1,Installed,Gas,10659809,8200
350000.0,"Oudenaardsesteenweg, 62",8,F,1063,0,1,0,1451,0,0,1900,To renovate,2,0,0,3,Installed,Gas,10659807,8552
295000.0,"Oudenaardsesteenweg, 62",5,F,558,0,0,0,941,0,0,1973,To renovate,1,0,0,1,Installed,Fuel oil,10659806,8587
449000.0,Rijksweg 17,3,B,185,0,1,0,512,0,0,1968,As new,1,0,1,0,Installed,Gas,10659804,8870
415000.0,Rijksweg 17,3,C,251,0,1,0,597,0,0,1997,As new,1,0,0,1,Installed,Gas,10659802,8870
269000.0,Villerspark 5/14,3,F,615,0,0,0,595,0,4,1980,0,1,1,0,1,Installed,Fuel oil,10659796,3840
369000.0,Kapellestraat 80,2,D,335,0,0,0,287,0,0,1949,Just renovated,1,0,1,0,Hyper equipped,Gas,10659788,9940
649000.0,Frans Van Haelenstraat 4b,3,E,486,0,0,0,2061,42,0,1966,To renovate,1,0,0,1,Installed,0,10659780,2880
389000.0,Turnhoutsebaan 175,4,B,133,0,1,0,282,0,0,2000,As new,1,0,0,1,Installed,Gas,10659761,2160
229000.0,Turnhoutsebaan 175,2,B,163,0,0,0,0,0,0,1974,0,1,0,0,1,Installed,Gas,10659760,2150
245000.0,Turnhoutsebaan 175,2,B,120,0,0,10,0,0,0,1977,0,1,0,0,0,Installed,Gas,10659757,2530
635000.0,Erembodegemstraat 9,3,D,318,0,0,20,2491,40,4,1992,Good,1,1,0,2,Installed,Fuel oil,10659751,1730
350000.0,Rue de Tirlemont 23,3,F,462,0,0,9,1161,35,4,1987,Good,1,1,1,2,Installed,Electric,10659748,4300
285000.0,Rue Daoust 48/1,6,C,237,0,0,0,1,0,2,1960,To renovate,2,2,0,2,Semi equipped,Fuel oil,5500,20
695000.0,Kustlaan 277,2,C,252,0,1,0,0,0,2,1980,Just renovated,1,0,0,1,Hyper equipped,Electric,10659740,8300
1600000.0,Grote Markt 67/4,2,B,197,0,0,0,60719,0,4,1983,Good,1,0,0,2,Installed,Fuel oil,10659739,2382
325000.0,Dorp 6,3,B,192,0,1,0,183,0,0,2010,As new,1,0,0,2,Installed,0,10659732,9940
264000.0,Grote Markt 2,3,F,544,0,0,68,1036,32,4,1975,Good,1,1,0,2,Installed,Fuel oil,10659729,3700
379000.0,Evergemsesteenweg 44A,4,F,509,0,0,0,486,0,3,1974,To be done up,1,0,0,2,Installed,Gas,10659725,9080
249000.0,Evergemsesteenweg 44A,2,C,220,0,0,0,0,0,4,1993,Good,2,0,0,2,Installed,Gas,10659723,9320
599000.0,Marktplein 11,4,B,172,0,0,0,571,48,3,1987,To be done up,1,0,0,4,Installed,Gas,10659704,9200
275000.0,"Diestsesteenweg, 3",2,B,124,0,0,0,0,47,3,2016,Good,0,0,0,0,Hyper equipped,Gas,28,20
635000.0,Hemelrijk 15,3,D,318,0,0,20,2491,40,4,1992,Good,1,1,0,2,Installed,Fuel oil,10659690,1730
395000.0,Brusselsestraat 43,4,C,219,0,0,0,1344,40,0,1996,As new,1,0,0,1,Installed,Fuel oil,10659676,9660
395000.0,Stationsstraat 109,4,B,168,0,0,0,531,0,3,1956,Good,2,0,0,2,Installed,Gas,10659638,3621
669000.0,Stationsstraat 109,3,B,148,0,0,0,0,0,4,2003,As new,1,0,0,2,Installed,Gas,10659637,3770
145000.0,Elisabethlaan 21/23,2,B,129,0,0,0,0,0,2,1974,Good,1,0,0,1,Installed,Gas,10659635,8800
266000.0,Albert I Laan 234,1,C,250,0,0,0,0,0,0,1973,Just renovated,1,0,0,0,Hyper equipped,Electric,10659616,8620
315000.0,Albert I Laan 234,2,C,227,1,1,0,0,0,0,2003,As new,1,0,0,1,Installed,Electric,10659615,8430
139950.0,"Stationstraat, 33",1,D,336,1,1,0,0,0,0,1998,As new,1,0,0,1,Installed,Electric,8420,20
169000.0,Route du Condroz 151,2,B,162,0,0,0,0,23,3,2007,Good,1,0,0,1,Semi equipped,Gas,10659558,4540
898000.0,Gitschotellei 153-157,4,B,140,0,1,0,1266,0,4,2009,0,2,0,1,3,Hyper equipped,Gas,10659556,2627
430000.0,Gentstraat 425,3,B,196,0,1,0,316,51,2,1992,0,1,0,0,2,Installed,Gas,10659544,9041
209000.0,Leuvensesteenweg 417,1,F,632,0,0,0,0,30,3,1992,Good,1,0,0,1,USA semi equipped,Gas,10659542,3080
849000.0,Langestraat 71,4,D,327,0,0,35,3185,0,4,1981,Good,1,1,0,2,Installed,Gas,10659535,2240
599000.0,Zuidlaan 2,4,B,172,0,0,0,571,48,3,1987,To be done up,1,0,0,4,Installed,Gas,10659534,9200
419000.0,Krijgsbaan 11 b1,2,A,87,0,0,15,0,67,3,1908,Just renovated,1,0,0,2,Hyper equipped,Gas,10659523,2060
319000.0,Bergstraat 184,3,C,274,0,0,0,432,0,3,1964,0,1,0,0,2,Installed,Gas,10659521,2220
185000.0,Doorniksesteenweg 32 B,1,F,589,0,0,0,0,0,3,1900,Good,1,0,0,2,Installed,Pellet,10659509,8580
149000.0,Kasteelstraat 1,3,E,448,0,0,0,228,40,2,1950,To renovate,1,0,0,2,Not installed,Gas,10659507,9500
419000.0,Antwerpsestraat 292,5,F,612,0,0,0,330,0,3,1966,To renovate,2,0,0,2,Semi equipped,Gas,10659506,2650
535000.0,Chaussée de Huy 231,3,A++,Not specified,0,0,19,0,51,3,2023,0,2,0,0,2,Installed,Gas,10659405,1301
595000.0,Chaussée de Huy 231,3,A++,Not specified,0,0,30,0,57,3,2023,0,2,0,0,1,Installed,Gas,10659403,1301
425000.0,Chaussée de Huy 231,2,A++,Not specified,0,0,18,0,0,2,2023,0,1,0,0,1,USA semi equipped,Gas,10659401,1301
410000.0,Chaussée de Huy 231,2,A++,Not specified,0,0,17,0,45,4,2023,0,1,0,0,1,Installed,Gas,10659400,1301
595000.0,Chaussée de Huy 231,3,A++,Not specified,0,0,30,0,57,3,2023,0,2,0,0,1,Installed,Gas,10659364,1300
535000.0,Chaussée de Huy 231,3,A++,Not specified,0,0,19,0,51,3,2023,0,2,0,0,2,Installed,Gas,10659362,1300
425000.0,Chaussée de Huy 231,2,A++,Not specified,0,0,18,0,0,2,2023,0,1,0,0,1,USA semi equipped,Gas,10659360,1300
410000.0,Chaussée de Huy 231,2,A++,Not specified,0,0,17,0,44,4,2023,0,1,0,0,1,Installed,Gas,10659359,1300
279500.0,Noordstraat 4,3,C,289,0,1,0,639,0,4,1976,To be done up,1,0,0,1,Installed,Gas,10659354,8800
259000.0,Mussenhoevelaan 101,3,F,1209,0,0,0,347,28,3,1936,To renovate,0,1,0,1,Installed,Electric,10610886,2160
475000.0,"Rue Camille Lemonnier , 68",3,C,104,0,0,6,0,40,2,1960,As new,2,0,0,0,Installed,Gas,10659332,1040
208000.0,Natiënlaan 199,1,B,200,0,1,0,0,0,2,1974,Good,1,0,0,1,Installed,Electric,10659329,8301
550000.0,Natiënlaan 199,3,F,605,0,0,0,0,0,2,1964,0,1,0,0,1,Installed,0,10659328,8301
139000.0,Gasthuisstraat 1,3,F,620,0,0,0,110,0,2,1938,To be done up,1,0,0,2,Installed,Gas,10643603,8770
685000.0,Edingsesteenweg 341,4,C,271,0,0,160,2875,43,4,1980,Good,1,2,0,3,Installed,Fuel oil,10659323,1670
849000.0,Hoogstraat 6,6,D,359,0,0,0,20410,22,4,1899,Good,2,0,0,8,Installed,Gas,10659321,3800
544000.0,Hoogstraat 6,4,C,243,0,0,20,3902,56,4,1992,To be done up,1,0,1,3,Installed,0,10659320,3945
169000.0,Baron De Pélichystraat 47,2,E,440,0,1,0,0,0,2,1918,Good,1,0,0,1,Installed,Gas,10659317,8870
165000.0,Kerstraat 48,4,F,823,0,0,0,376,40,3,1900,To renovate,1,0,0,2,Installed,0,10659315,8470
219000.0,Vredelaan 21,2,F,813,0,0,0,715,29,3,1961,0,1,0,0,1,Installed,Fuel oil,10659313,8610
215000.0,Marktstraat 20 b1,4,F,535,0,0,0,81,33,2,1919,Good,1,0,0,1,Installed,0,10500124,8400
249000.0,Stationstraat 20,5,F,1026,0,0,0,450,0,4,1969,To renovate,1,0,0,2,Not installed,0,10659301,3150
895000.0,James Ensorlaan 39,3,B,138,0,0,51,177,50,2,2001,Good,2,0,1,2,USA hyper equipped,0,10453584,1800
595000.0,Maaseikerlaan 100,4,B,190,0,0,0,8700,53,4,1992,0,2,0,1,2,Installed,0,10659299,3680
1795000.0,Kortrijksesteenweg 128,4,B,102,0,1,0,8560,0,4,2012,As new,2,0,1,3,Installed,Gas,10659296,9688
210000.0,Vesten 47,3,F,558,0,1,0,184,22,2,1967,To be done up,1,0,0,1,Semi equipped,Gas,10434008,9130
325000.0,Oscar Van Kesbeeckstraat 7,2,C,233,0,0,0,124,0,3,1932,Just renovated,1,0,0,1,USA installed,Gas,10659275,2840
765000.0,Bredabaan 260,8,D,373,0,0,0,2300,0,4,1965,To renovate,4,0,0,6,Installed,Pellet,10659274,3530
445000.0,Keizersplein 71,3,A+,-28,0,0,40,535,45,0,2011,0,1,0,1,2,Installed,0,10659257,9400
285475.0,Joseph Durieux 151,2,B,94,0,0,0,0,40,0,2022,0,0,1,0,1,Installed,Gas,10659244,5100
323964.0,Joseph Durieux 151,2,A,61,0,0,4,0,47,0,2022,0,0,1,0,1,Installed,Gas,10659243,5100
296941.0,Joseph Durieux 151,2,A,63,0,0,6,0,37,0,2022,0,0,1,0,1,Installed,Gas,10659242,5100
332881.0,Joseph Durieux 151,2,A,71,0,0,7,0,45,0,2022,0,0,1,0,1,Installed,Gas,10659241,5100
296941.0,Joseph Durieux 151,2,A,62,0,0,6,0,38,0,2022,0,0,1,0,1,Installed,Gas,10659240,5100
332881.0,Joseph Durieux 151,2,A,68,0,0,7,0,45,0,2022,0,0,1,0,1,Installed,Gas,10659239,5100
303510.0,Joseph Durieux 151,2,A,85,0,0,15,0,36,0,2022,0,0,1,0,1,Installed,Gas,10659238,5100
310772.0,Joseph Durieux 151,2,A,78,0,0,15,0,39,0,2022,0,0,1,0,1,Installed,Gas,10659237,5100
315152.0,Joseph Durieux 151,2,A,79,0,0,15,0,42,0,2022,0,0,1,0,1,Installed,Gas,10659236,5100
199000.0,Grotestraat 4/12,4,F,538,0,0,0,515,0,3,1951,To be done up,1,0,0,0,Semi equipped,Fuel oil,10659230,3650
429000.0,Amsterdamstraat 25,2,B,198,0,0,0,94,0,0,1947,Good,1,0,0,1,Installed,Gas,10607273,2610
459000.0,Bredabaan 260,3,C,234,0,0,70,365,0,3,1996,As new,1,0,0,2,Installed,Gas,10659211,2930
230000.0,Sint-Jansvliet 5,2,B,147,1,0,14,0,26,2,1973,Good,2,0,0,1,Installed,Gas,10659207,2050
1000000.0,Tiensesteenweg 227/101,2,B,157,0,0,0,0,0,2,1980,Just renovated,2,0,0,0,Installed,Gas,10659206,8300
399500.0,Damstraat 128,4,C,261,0,0,0,592,0,3,1974,Good,1,0,0,2,Hyper equipped,Gas,10659202,9220
185000.0,"Chaussée de Bruxelles, 10",3,G,863,0,0,0,246,0,0,1973,0,1,0,0,2,Semi equipped,Electric,10659199,7640
327000.0,Heidestatiestraat 22,1,D,357,0,1,0,1430,26,4,1995,Good,1,0,0,1,Semi equipped,Gas,10659191,2990
495000.0,Heidestatiestraat 22,4,C,238,0,0,0,376,0,4,1960,Good,2,0,0,0,Semi equipped,Gas,10659188,2990
235000.0,Boterlaarbaan 311,2,D,322,0,0,0,0,42,2,1954,Good,1,0,0,1,Installed,Gas,10590468,2100
600000.0,chaussée de Dinant 1448,4,E,410,0,0,0,652,0,4,1900,Just renovated,2,0,0,4,Installed,Fuel oil,10659177,5170
225000.0,Rue Monjoie 4,2,C,247,0,1,0,0,0,3,2003,As new,1,0,0,1,Installed,Gas,10659165,5590
435000.0,Museumstraat 50,2,B,161,0,0,4,0,0,2,2022,0,1,0,0,1,Installed,Gas,10659157,2000
449000.0,Museumstraat 50,2,B,161,0,0,4,0,0,2,2022,0,1,0,0,1,Installed,Gas,10659156,2000
510000.0,Avenue Louise 231,4,D,170,0,0,0,0,35,2,2022,As new,3,3,0,3,USA hyper equipped,Gas,10659143,1000
410000.0,Avenue Louise 231,3,D,171,0,0,0,0,35,2,2022,As new,2,1,0,2,USA hyper equipped,Gas,10659142,1000
410000.0,Avenue Louise 231,3,D,170,0,0,0,0,35,2,2022,As new,2,2,0,2,USA hyper equipped,Gas,10659136,1000
250000.0,Place Merlot 6,2,F,509,0,0,33,113,31,3,1960,Good,1,1,1,2,Semi equipped,Gas,10659098,4100
410000.0,Avenue Louise 231,3,C,118,0,0,0,0,35,2,2022,As new,2,2,0,2,USA hyper equipped,Gas,10659093,1000
159000.0,Avenue du Bourgmestre Jean Materne 96/1,2,B,151,0,1,0,0,0,3,1974,Good,1,1,0,1,Not installed,Gas,10659076,5000
165000.0,Avenue du Bourgmestre Jean Materne 96/1,2,G,913,0,1,0,0,0,3,1974,Good,1,1,0,1,Not installed,Gas,10659075,5000
265000.0,"Avenue des Combattants, 9",2,A,78,0,0,12,0,35,2,2016,0,1,0,0,1,Installed,Gas,10659071,5300
199000.0,Kouter 98,2,E,488,0,0,0,0,0,2,1990,Good,1,0,0,1,Installed,Electric,10659067,8340
259000.0,Stationstraat 31,3,D,352,0,0,0,825,0,3,1938,Good,1,0,0,1,Installed,Gas,10659064,8540
245000.0,"Avenue du Chêne, 101",2,G,559,0,0,15,235,26,3,1962,0,0,1,0,2,Installed,Fuel oil,10659062,4830
139000.0,Avenue du Bourgmestre Jean Materne 96/1,1,C,188,0,0,5,0,0,2,1974,Good,1,0,0,1,Not installed,Gas,10659060,5000
549000.0,Doorniksestraat 33,4,D,320,0,0,25,765,0,4,1952,As new,2,0,0,2,Hyper equipped,Gas,10659058,8501
549000.0,Doorniksestraat 33,4,D,320,0,0,25,765,0,4,1952,As new,2,0,0,2,Hyper equipped,Gas,10659057,8500
420000.0,Avenue Louise 231,3,C,118,0,0,0,0,35,2,2022,As new,2,2,0,2,USA hyper equipped,Gas,10659054,1000
419000.0,Amsterdamstraat 25,3,D,306,0,0,30,115,0,0,1955,Good,1,0,0,2,USA installed,Gas,10621487,2610
135000.0,Rue Darwin 49A,2,B,165,0,0,0,0,30,2,1875,Good,1,0,0,0,Installed,Gas,10659048,7500
695000.0,Postweg 119,5,C,205,0,1,0,956,62,4,1989,0,1,1,0,2,Hyper equipped,Gas,10659047,1600
240000.0,Grote Markt 10,2,B,130,0,1,0,0,0,3,2001,Good,1,0,0,1,Semi equipped,Gas,10658999,2200
150000.0,Place Communale 18,2,G,733,0,0,15,330,0,2,1960,To renovate,1,1,0,1,Not installed,Fuel oil,0,3
490000.0,Rue de Namur 93,6,C,217,0,0,0,350,0,2,1895,To be done up,2,0,0,1,Not installed,Gas,10658992,1400
230000.0,101 rue de Valenciennes,3,D,329,0,0,24,230,22,2,1947,Good,1,1,0,2,Installed,Fuel oil,10658966,7080
230000.0,101 rue de Valenciennes,3,D,329,0,0,24,230,22,2,1947,Good,1,1,0,2,Installed,Fuel oil,10658965,7080
625000.0,Kouter 98,4,B,150,0,1,0,885,0,3,2000,As new,2,0,0,2,Hyper equipped,Gas,10658948,9940
175000.0,Gentsestraat 3 bus 1,2,B,164,0,0,6,0,0,4,1977,Good,1,0,0,1,Installed,Gas,10658946,8870
215000.0,Turnhoutsebaan 98,2,F,551,0,0,0,128,0,2,1936,To be done up,2,0,0,1,Installed,Gas,10591699,2100
495000.0,Waterloosesteenweg 631,3,D,158,0,0,0,0,0,4,1993,To be done up,3,0,0,1,Installed,Gas,10658926,1040
210000.0,Alfons Pieterslaan 47,3,F,519,0,1,0,95,0,2,1936,Good,1,0,0,2,Installed,Gas,10658924,8400
199000.0,Kempenlaan 32,2,B,187,0,0,0,0,34,2,1976,Good,1,0,0,2,Semi equipped,Gas,10658907,2360
310000.0,"Rue Pierre Timmermans, 23",3,E,219,0,0,4,0,31,2,2008,0,1,1,0,2,Semi equipped,Gas,10658867,1090
319000.0,Schootstraat 254,3,D,315,0,0,0,1090,0,4,1977,0,1,0,0,0,Installed,Fuel oil,10658848,3550
285000.0,Avenue des Saisons 42,2,D,202,0,1,0,0,41,2,1937,0,1,0,0,2,Installed,Gas,10658843,1050
259000.0,Markt 20,2,B,144,0,0,7,0,0,2,1968,As new,1,0,0,1,Installed,Fuel oil,10556344,2400
420000.0,Antwerpsesteenweg 359,3,E,414,0,0,0,100,0,3,1958,To be done up,2,0,0,3,Semi equipped,Gas,10658824,2500
239000.0,Antwerpsesteenweg 359,2,D,382,0,0,0,200,0,2,1899,Good,1,0,0,1,Installed,Gas,10658822,2500
269000.0,Antwerpsesteenweg 359,3,B,182,0,0,5,58,0,2,1948,Good,1,0,0,2,Installed,0,10658821,2500
199000.0,Place de l'ancienne Barrière 1,1,C,124,0,0,3,0,0,0,1997,Good,1,0,0,1,Hyper equipped,Gas,10658815,1090
172500.0,Boulevard Tirou 90,2,F,500,0,0,5,405,30,0,1890,0,1,0,0,1,Installed,Gas,10577365,6000
122500.0,Boulevard Tirou 90,2,F,498,0,0,25,75,25,0,1899,0,1,0,0,1,Installed,Gas,10577366,6000
279000.0,Franchommelaan 82-86,2,B,197,1,1,0,0,0,0,1970,To be done up,1,0,0,1,Semi equipped,Gas,10658716,8370
239000.0,Strijdersstraat 8,2,C,202,0,0,6,0,32,3,1988,To be done up,1,0,0,1,Semi equipped,Gas,10658710,2930
210000.0,Faubourg de Bruxelles 286,3,C,240,0,0,14,328,45,3,2010,As new,1,1,1,2,Installed,Gas,10658705,6150
177000.0,Rue de Menin 400,3,C,253,0,0,70,115,0,3,1930,As new,1,1,0,0,Installed,Gas,10658689,7700
199000.0,Place Merlot 6,4,F,509,0,0,108,229,25,2,1862,Good,1,1,0,1,Installed,Fuel oil,10658683,4100
189000.0,Avenue des Ardennes 1/02,3,C,238,0,0,0,2450,30,2,1950,Just renovated,1,0,0,2,Installed,Fuel oil,10658676,4500
169000.0,Avenue des Ardennes 1/02,2,G,609,0,0,13,1633,31,4,1963,To renovate,1,0,0,2,Semi equipped,Fuel oil,89,3
465000.0,Avenue Franklin Roosevelt 22A,3,D,328,0,0,0,861,0,4,1994,0,1,1,0,2,Installed,Fuel oil,28,20
319000.0,Schootstraat 254,2,A,49,0,1,0,0,0,3,2017,As new,1,0,0,1,Installed,Gas,10658634,3550
575000.0,Waterloosesteenweg 631,3,F,300,0,0,15,0,0,2,1897,Good,2,0,0,1,Installed,Gas,10658633,1050
498000.0,Avenue Paul pastur 380,3,B,145,0,0,30,1050,45,4,2008,0,1,1,0,3,Installed,Gas,10658626,6120
850000.0,Avenue Paul pastur 380,21,F,498,0,0,5,3656,35,4,1971,0,8,0,0,8,Installed,Fuel oil,10658624,6043
6495000.0,Kustlaan 277,5,B,125,0,1,0,1106,0,4,2008,As new,4,0,1,5,Hyper equipped,Gas,10658623,8300
5650000.0,Kustlaan 277,6,A,74,0,1,0,561,0,4,2020,As new,3,0,0,4,Hyper equipped,Gas,10658622,8300
225000.0,Parvis Sainte-Alix 37,1,B,151,0,0,8,0,27,2,1979,To be done up,1,0,0,1,Hyper equipped,0,10658618,1930
142000.0,"rue Gretry 97, Bt 002",3,D,271,0,0,3,0,22,3,1995,Good,1,0,0,1,Installed,Gas,10658614,4100
825000.0,Rue de Plainevaux 149/1,2,A+,30,0,0,35,1442,68,4,2021,As new,2,1,0,2,USA hyper equipped,0,10658606,4550
970000.0,Leuvensesteenweg 417,5,C,300,0,0,70,1810,60,4,1986,Good,2,0,1,3,Installed,Gas,10658585,3070
175000.0,Avenuedes Ardennes 7d,2,E,379,0,0,0,337,26,2,1954,Good,2,0,0,2,Installed,Fuel oil,10658583,4470
345000.0,Antwerpsestraat 292,3,F,647,0,0,0,275,0,3,1959,To be done up,1,0,0,0,Semi equipped,Gas,10658580,2640
1145000.0,Chaussée de Tervuren 186,6,C,233,0,1,0,749,70,4,1973,As new,4,0,1,0,Hyper equipped,Gas,10658574,1410
449000.0,Kuringersteenweg 517,3,B,102,0,1,0,439,0,3,2012,Good,1,0,0,2,Installed,Gas,10658567,3560
775000.0,RUE FRANZ MERJAY 148 C,3,E,254,0,0,5,0,55,2,1960,To renovate,1,1,0,3,USA hyper equipped,Fuel oil,10658563,1180
